platform,station_id,station_nm,charger_id,operating,open_dt,kw,install_dt,contract_1,contract_2,contract,mixed,address,area_1,area_2,as_div,as_team,sales_div,sales_team,install_rate,facility_type_2,parking_cnt
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147209,y,2023-02-01,3kW,2023-02-21,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147210,y,2023-02-01,3kW,2023-02-21,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147211,y,2023-02-01,3kW,2023-02-21,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147212,y,2023-02-01,3kW,2023-02-21,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147213,y,2023-02-01,7kW,2023-02-02,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147214,y,2023-02-01,7kW,2023-02-02,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147215,y,2023-02-01,7kW,2023-02-02,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147216,y,2023-02-01,7kW,2023-02-02,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147217,y,2023-02-01,7kW,2023-02-02,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147218,y,2023-02-01,7kW,2023-02-02,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147219,y,2023-02-01,7kW,2023-02-02,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS001472,강원 반곡동 엔터비즈타워,HNS00147220,y,2023-02-01,7kW,2023-02-02,보조금,환경부,환경부,혼합,"강원 원주시 입춘로 45 (반곡동, 엔터비즈타워)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.038,상업시설,520
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021401,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021402,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021403,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021404,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021405,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021406,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021407,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021408,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021409,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021410,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021411,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021412,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021413,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021414,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021415,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021416,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021417,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021418,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021419,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021420,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021421,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021422,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021423,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021424,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021425,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021426,y,2022-09-01,3kW,2022-08-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021427,y,2022-11-01,7kW,2022-11-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021428,y,2022-11-01,7kW,2022-11-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021429,y,2022-11-01,7kW,2022-11-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021430,y,2022-11-01,7kW,2022-11-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021431,y,2022-11-01,7kW,2022-11-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS000214,강원 반곡동 중흥에스클래스프라디움아파트,HNS00021432,y,2022-11-01,7kW,2022-11-01,보조금,환경부,환경부,혼합,"강원 원주시 배울로 24 (반곡동, 중흥S클래스 프라디움 아파트)",강원,원주시,중부,원주,가입자망운용,충강운용팀,0.028,아파트,1159
signet,HNS001204,강원 사천진리 컨피네스오션스위트호텔,HNS00120401,y,2022-12-01,7kW,2022-12-23,투자금,투자금,투자금,단독_7k,강원 강릉시 사천면 진리항구2길 5 (사천진리),강원,강릉시,중부,영동,중부,영동지점,0.023,상업시설,302
signet,HNS001204,강원 사천진리 컨피네스오션스위트호텔,HNS00120402,y,2022-12-01,7kW,2022-12-23,투자금,투자금,투자금,단독_7k,강원 강릉시 사천면 진리항구2길 5 (사천진리),강원,강릉시,중부,영동,중부,영동지점,0.023,상업시설,302
signet,HNS001204,강원 사천진리 컨피네스오션스위트호텔,HNS00120403,y,2022-12-01,7kW,2022-12-23,투자금,투자금,투자금,단독_7k,강원 강릉시 사천면 진리항구2길 5 (사천진리),강원,강릉시,중부,영동,중부,영동지점,0.023,상업시설,302
signet,HNS001204,강원 사천진리 컨피네스오션스위트호텔,HNS00120404,y,2022-12-01,7kW,2022-12-23,투자금,투자금,투자금,단독_7k,강원 강릉시 사천면 진리항구2길 5 (사천진리),강원,강릉시,중부,영동,중부,영동지점,0.023,상업시설,302
signet,HNS001204,강원 사천진리 컨피네스오션스위트호텔,HNS00120405,y,2022-12-01,7kW,2022-12-23,투자금,투자금,투자금,단독_7k,강원 강릉시 사천면 진리항구2길 5 (사천진리),강원,강릉시,중부,영동,중부,영동지점,0.023,상업시설,302
signet,HNS001204,강원 사천진리 컨피네스오션스위트호텔,HNS00120406,y,2022-12-01,7kW,2022-12-26,투자금,투자금,투자금,단독_7k,강원 강릉시 사천면 진리항구2길 5 (사천진리),강원,강릉시,중부,영동,중부,영동지점,0.023,상업시설,302
signet,HNS001204,강원 사천진리 컨피네스오션스위트호텔,HNS00120407,y,2022-12-01,7kW,2022-12-26,투자금,투자금,투자금,단독_7k,강원 강릉시 사천면 진리항구2길 5 (사천진리),강원,강릉시,중부,영동,중부,영동지점,0.023,상업시설,302
signet,HNS001165,강원 석사동 삼익세라믹아파트,HNS00116501,y,2023-02-01,7kW,2023-02-21,보조금,환경부,환경부,단독_7k,"강원 춘천시 춘천순환로 42 (석사동, 삼익세라믹아파트)",강원,춘천시,중부,춘천,중부,춘천지점,0.019,아파트,106
